2022-11-10 15:26:26,473 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,473 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 8
2022-11-10 15:26:26,473 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 9
2022-11-10 15:26:26,474 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,474 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 9
2022-11-10 15:26:26,474 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,475 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 9
2022-11-10 15:26:26,475 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 10
2022-11-10 15:26:26,475 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,475 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 10
2022-11-10 15:26:26,475 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,475 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 10
2022-11-10 15:26:26,475 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 11
2022-11-10 15:26:26,476 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,476 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 11
2022-11-10 15:26:26,476 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,476 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 11
2022-11-10 15:26:26,476 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 12
2022-11-10 15:26:26,477 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,477 DEBUG   SenderThread:10303 [sender.py:send():303] send: final
2022-11-10 15:26:26,477 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 12
2022-11-10 15:26:26,477 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,478 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 12
2022-11-10 15:26:26,479 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-10 15:26:26,479 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: poll_exit
2022-11-10 15:26:26,479 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-10 15:26:26,480 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: poll_exit
2022-11-10 15:26:26,481 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: server_info
2022-11-10 15:26:26,481 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: server_info
2022-11-10 15:26:26,482 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: get_summary
2022-11-10 15:26:26,483 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: sampled_history
2022-11-10 15:26:26,483 INFO    MainThread:10303 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2022-11-10 15:26:26,483 INFO    MainThread:10303 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2022-11-10 15:26:26,484 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: shutdown
2022-11-10 15:26:26,484 INFO    HandlerThread:10303 [handler.py:finish():814] shutting down handler
2022-11-10 15:26:27,477 INFO    WriterThread:10303 [datastore.py:close():279] close: ./wandb/offline-run-20221110_152624-3hme15dd/run-3hme15dd.wandb
2022-11-10 15:26:27,481 INFO    SenderThread:10303 [sender.py:finish():1331] shutting down sender
2022-11-10 15:26:27,487 INFO    MainThread:10303 [internal.py:handle_exit():78] Internal process exited
